,Rank,Name,URL
19,20,The genomic and proteomic landscape of the rumen microbiome revealed by comprehensive genome-resolved metagenomics,https://www.research.ed.ac.uk/en/datasets/the-genomic-and-proteomic-landscape-of-the-rumen-microbiome-revea
20,21,Assembly of 913 microbial genomes from metagenomic sequencing of the cow rumen,https://www.research.ed.ac.uk/en/datasets/assembly-of-913-microbial-genomes-from-metagenomic-sequencing-of-
21,22,A nondimensional relief framework: data,https://www.research.ed.ac.uk/en/datasets/a-nondimensional-relief-framework-data
22,23,"Household survey data from Low-Income Settlements in Nairobi and Kathmandu, examining exposure to violence and justice seeking behaviour",https://www.research.ed.ac.uk/en/datasets/household-survey-data-from-low-income-settlements-in-nairobi-and-
23,24,Masks2Metrics (M2M) 1.0: a Matlab tool for region-of-interest metrics,https://www.research.ed.ac.uk/en/datasets/masks2metrics-m2m-10-a-matlab-tool-for-region-of-interest-metrics
24,25,"Code and datasets for structural analyses in Natan et al, ""Assembly in the translation milieu imposes evolutionary constraints on homomeric proteins""",https://www.research.ed.ac.uk/en/datasets/code-and-datasets-for-structural-analyses-in-natan-et-al-assembly
0,1,"Structural, functional and metabolic brain differences between groups with opposite gender identity and sexual orientation. A systematic review on the neuroimaging literature up to 2018",https://www.research.ed.ac.uk/en/datasets/structural-functional-and-metabolic-brain-differences-between-gro
1,2,Interface size drives cotranslational assembly of protein complexes,https://www.research.ed.ac.uk/en/datasets/interface-size-drives-cotranslational-assembly-of-protein-complex
2,3,"Mutational load, inbreeding depression and heterosis in subdivided populations",https://www.research.ed.ac.uk/en/datasets/mutational-load-inbreeding-depression-and-heterosis-in-subdivided
3,4,Replication data for: Fridays of revolution: Focal days and mass protest in Egypt and Tunisia,https://www.research.ed.ac.uk/en/datasets/replication-data-for-fridays-of-revolution-focal-days-and-mass-pr
4,5,The use of missense variations in functional annotation of the human ARID family of DNA binding proteins,https://www.research.ed.ac.uk/en/datasets/the-use-of-missense-variations-in-functional-annotation-of-the-hu
5,6,"Informal dwelling fires, 2009 - 2015, City of Cape Town",https://www.research.ed.ac.uk/en/datasets/informal-dwelling-fires-2009-2015-city-of-cape-town
6,7,INSITE Data Roadmap and documentation,https://www.research.ed.ac.uk/en/datasets/insite-data-roadmap-and-documentation
7,8,jilska_grp,https://www.research.ed.ac.uk/en/datasets/jilskagrp
8,9,BslA-stabilised emulsion droplets with designed microstructure,https://www.research.ed.ac.uk/en/datasets/bsla-stabilised-emulsion-droplets-with-designed-microstructure
9,10,Investigating PDC Flow using DEM Simulations.,https://www.research.ed.ac.uk/en/datasets/investigating-pdc-flow-using-dem-simulations
10,11,McCormackH Group Archive up to 2017,https://www.research.ed.ac.uk/en/datasets/mccormackh-group-archive-up-to-2017
11,12,Two windows (and one door) informal settlement fire experiment (Test 9),https://www.research.ed.ac.uk/en/datasets/two-windows-and-one-door-informal-settlement-fire-experiment-test
12,13,Window west side (opposite to the door wall) informal settlement fire experiment (Test 7),https://www.research.ed.ac.uk/en/datasets/window-west-side-opposite-to-the-door-wall-informal-settlement-fi
13,14,Stakeholders' views of asthma and school-based asthma programme for primary school children: A qualitative study in Malaysia,https://www.research.ed.ac.uk/en/datasets/stakeholders-views-of-asthma-and-school-based-asthma-programme-fo
14,15,Parental care buffers against effects of ambient temperature on offspring performance in an insect,https://www.research.ed.ac.uk/en/datasets/parental-care-buffers-against-effects-of-ambient-temperature-on-o
15,16,Whole slide images of armadillo liver from M.leprae dataset,https://www.research.ed.ac.uk/en/datasets/whole-slide-images-of-armadillo-liver-from-mleprae-dataset
16,17,Antigenic diversity in Theileria parva populations from cattle and African buffalo analysed using long read sequencing,https://www.research.ed.ac.uk/en/datasets/antigenic-diversity-in-theileria-parva-populations-from-cattle-an
17,18,Raw data for Barium Polyhydride,https://www.research.ed.ac.uk/en/datasets/raw-data-for-barium-polyhydride
18,19,"Instances for ""Increasing electric vehicle adoption through the optimal deployment of fast-charging stations for local and long-distance travel""",https://www.research.ed.ac.uk/en/datasets/instances-for-increasing-electric-vehicle-adoption-through-the-op
19,20,Assembly and validation of conserved long non-coding RNAs in the ruminant transcriptome,https://www.research.ed.ac.uk/en/datasets/assembly-and-validation-of-conserved-long-non-coding-rnas-in-the-
20,21,Physical and modelled interactions between coral growth and water hydrodynamics,https://www.research.ed.ac.uk/en/datasets/physical-and-modelled-interactions-between-coral-growth-and-water
21,22,Short-Term Responses of the Cold Water Coral Lophelia Pertusa to Ocean Acidification.,https://www.research.ed.ac.uk/en/datasets/short-term-responses-of-the-cold-water-coral-lophelia-pertusa-to-
22,23,Wafer-Level Characterisation of Microelectrodes for Electrochemical Sensing Applications,https://www.research.ed.ac.uk/en/datasets/wafer-level-characterisation-of-microelectrodes-for-electrochemic
23,24,Polymer Simulations of Heteromorphic Chromatin Predict the 3-D Folding of Complex Genomic Loci,https://www.research.ed.ac.uk/en/datasets/polymer-simulations-of-heteromorphic-chromatin-predict-the-3-d-fo
24,25,Identifying targets of FLC at 27oC by expression profiling,https://www.research.ed.ac.uk/en/datasets/identifying-targets-of-flc-at-27oc-by-expression-profiling
0,1,Charting the Impact of Bilingualism for Autistic and Non-Autistic Children,https://www.research.ed.ac.uk/en/datasets/charting-the-impact-of-bilingualism-for-autistic-and-non-autistic
1,2,Nung controlled elicitation - Unique definite and kind-referring noun phrases,https://www.research.ed.ac.uk/en/datasets/nung-controlled-elicitation-unique-definite-and-kind-referring-no
2,3,Use of streamnormal forces within an array of harvesters,https://www.research.ed.ac.uk/en/datasets/use-of-streamnormal-forces-within-an-array-of-harvesters
3,4,Global hospital admissions and in-hospital mortality associated with all-cause and virus-specific acute lower respiratory infections in children and adolescents aged 5-19 years between 1995 and 2019,https://www.research.ed.ac.uk/en/datasets/global-hospital-admissions-and-in-hospital-mortality-associated-w
4,5,Compositional modelling of immune response and virus transmission dynamics – Supplementary data,https://www.research.ed.ac.uk/en/datasets/compositional-modelling-of-immune-response-and-virus-transmission
5,6,"Face Coverings, Aerosol Dispersion and Mitigation of Virus Transmission Risk. Dataset 3: raw and processed data for tests 97 - 174",https://www.research.ed.ac.uk/en/datasets/face-coverings-aerosol-dispersion-and-mitigation-of-virus-transmi-4
6,7,"Face Coverings, Aerosol Dispersion and Mitigation of Virus Transmission Risk. Dataset 1: videos, images and spirometry results",https://www.research.ed.ac.uk/en/datasets/face-coverings-aerosol-dispersion-and-mitigation-of-virus-transmi-3
7,8,Additional Data pertaining to publication: Meta-GWAS Reveals Novel Genetic Variants Associated with Urinary Excretion of Uromodulin,https://www.research.ed.ac.uk/en/datasets/additional-data-pertaining-to-publication-meta-gwas-reveals-novel
8,9,"Data for publication ""Full spectral fluorescence lifetime Imaging with 0.5 nm spectral and 50 ps temporal resolution""",https://www.research.ed.ac.uk/en/datasets/data-for-publication-full-spectral-fluorescence-lifetime-imaging-
9,10,UK-EU referendum Twitter data,https://www.research.ed.ac.uk/en/datasets/uk-eu-referendum-twitter-data
10,11,"Securing a data set on allegations of sexual abuse made against the former disc jockey, Jimmy Savile",https://www.research.ed.ac.uk/en/datasets/securing-a-data-set-on-allegations-of-sexual-abuse-made-against-t
11,12,A 1-dimensional statistical mechanics model for nucleosome positioning on genomic DNA,https://www.research.ed.ac.uk/en/datasets/a-1-dimensional-statistical-mechanics-model-for-nucleosome-positi
12,13,Molecular physics of jumping nanodroplets,https://www.research.ed.ac.uk/en/datasets/molecular-physics-of-jumping-nanodroplets
13,14,The Delicate Business of Identity full transcripts,https://www.research.ed.ac.uk/en/datasets/the-delicate-business-of-identity-full-transcripts
14,15,The Delicate Business of Identity Transcripts,https://www.research.ed.ac.uk/en/datasets/the-delicate-business-of-identity-transcripts
15,16,ESALA Workshop,https://www.research.ed.ac.uk/en/datasets/esala-workshop
16,17,Edinburgh Scrapyard,https://www.research.ed.ac.uk/en/datasets/edinburgh-scrapyard
17,18,ECA Textiles Workshop,https://www.research.ed.ac.uk/en/datasets/eca-textiles-workshop
18,19,55 George Square during Edinburgh Festival,https://www.research.ed.ac.uk/en/datasets/55-george-square-during-edinburgh-festival
19,20,Old College Courtyard,https://www.research.ed.ac.uk/en/datasets/old-college-courtyard
20,21,Insulation wall informal settlement fire experiment (Test 11),https://www.research.ed.ac.uk/en/datasets/insulation-wall-informal-settlement-fire-experiment-test-11
21,22,Baseline fire experiment of informal settlement (Test 3),https://www.research.ed.ac.uk/en/datasets/baseline-fire-experiment-of-informal-settlement-test-3
22,23,"Dataset for ""An Analytical Heat Wave Definition Based on the Impact on Buildings and Occupants""",https://www.research.ed.ac.uk/en/datasets/dataset-for-an-analytical-heat-wave-definition-based-on-the-impac
23,24,Global burden of acute lower respiratory infection associated with human metapneumovirus in children under five years for 2018: a systematic review and modelling study,https://www.research.ed.ac.uk/en/datasets/global-burden-of-acute-lower-respiratory-infection-associated-wit
24,25,Data from the “Global Reintroduction Perspectives” series of conservation translocation case reports (2008-2018),https://www.research.ed.ac.uk/en/datasets/data-from-the-global-reintroduction-perspectives-series-of-conser
0,1,International Stroke Trial-1 (version 2),https://www.research.ed.ac.uk/en/datasets/international-stroke-trial-1-version-2
1,2,Opposing patterns of intraspecific and interspecific differentiation in sex chromosomes and autosomes,https://www.research.ed.ac.uk/en/datasets/opposing-patterns-of-intraspecific-and-interspecific-differentiat
2,3,Daily rhythms of both host and parasite affect antimalarial drug efficacy,https://www.research.ed.ac.uk/en/datasets/daily-rhythms-of-both-host-and-parasite-affect-antimalarial-drug-
3,4,The environmental predictors of spatiotemporal variation in the breeding phenology of a passerine bird,https://www.research.ed.ac.uk/en/datasets/the-environmental-predictors-of-spatiotemporal-variation-in-the-b
4,5,A high resolution atlas of gene expression in the domestic sheep (Ovis aries),https://www.research.ed.ac.uk/en/datasets/a-high-resolution-atlas-of-gene-expression-in-the-domestic-sheep-
5,6,"R scripts and data related to the manuscript ""Co-regulation map of the human proteome enables identification of protein functions""",https://www.research.ed.ac.uk/en/datasets/r-scripts-and-data-related-to-the-manuscript-co-regulation-map-of
6,7,"Proteomic data from ""Sample preparation for phosphoproteomic analysis of circadian time series in Arabidopsis thaliana""",https://www.research.ed.ac.uk/en/datasets/proteomic-data-from-sample-preparation-for-phosphoproteomic-analy
7,8,Somatic Cell Nuclear Transfer (Cloning) Efficiency,https://www.research.ed.ac.uk/en/datasets/somatic-cell-nuclear-transfer-cloning-efficiency
8,9,Superseded - Human vs Machine Spoofing ﻿,https://www.research.ed.ac.uk/en/datasets/superseded-human-vs-machine-spoofing
9,10,Proteomic analysis for peripherally accessible biomarkers in Neuronal Ceroid Lipofuscinosis (NCL),https://www.research.ed.ac.uk/en/datasets/proteomic-analysis-for-peripherally-accessible-biomarkers-in-neur
10,11,Investigating early cellular and molecular responses to misfolded protein,https://www.research.ed.ac.uk/en/datasets/investigating-early-cellular-and-molecular-responses-to-misfolded
11,12,Research Plan - The effect of APOE genotype on microglial-mediated synapse loss in AD,https://www.research.ed.ac.uk/en/datasets/research-plan-the-effect-of-apoe-genotype-on-microglial-mediated-
12,13,Data from Accuracy of parameter estimation for auto-regulatory transcriptional feedback loops from noisy data,https://www.research.ed.ac.uk/en/datasets/data-from-accuracy-of-parameter-estimation-for-auto-regulatory-tr
13,14,Role of Sox2 in preimplantation and postimplantation pluripotency,https://www.research.ed.ac.uk/en/datasets/role-of-sox2-in-preimplantation-and-postimplantation-pluripotency
14,15,Infrared peak splitting from phonon localization in solid hydrogen,https://www.research.ed.ac.uk/en/datasets/infrared-peak-splitting-from-phonon-localization-in-solid-hydroge
15,16,Europe's natural treasures - an illustrated ecosystem services map,https://www.research.ed.ac.uk/en/datasets/europes-natural-treasures-an-illustrated-ecosystem-services-map
16,17,GWAS summary statistics for UPLC IgG N-glycosylation traits,https://www.research.ed.ac.uk/en/datasets/gwas-summary-statistics-for-uplc-igg-n-glycosylation-traits
17,18,"An annotated list of Italian Renaissance humanists, their writings about Jews, and involvement in Hebrew studies, ca. 1440-ca.1540",https://www.research.ed.ac.uk/en/datasets/an-annotated-list-of-italian-renaissance-humanists-their-writings
18,19,"Single-cell bacterial electrophysiology reveals mechanisms of stress induced damage - additional data (Figures 2D, 3D, 4D)",https://www.research.ed.ac.uk/en/datasets/single-cell-bacterial-electrophysiology-reveals-mechanisms-of-str-4
19,20,A putative genomic map for resistance of Bos indicus cattle in Cameroon to bovine tuberculosis,https://www.research.ed.ac.uk/en/datasets/a-putative-genomic-map-for-resistance-of-bos-indicus-cattle-in-ca
20,21,Data from: Timing of host feeding drives rhythms in parasite replication,https://www.research.ed.ac.uk/en/datasets/data-from-timing-of-host-feeding-drives-rhythms-in-parasite-repli
21,22,Early Child Development Assessment Data,https://www.research.ed.ac.uk/en/datasets/early-child-development-assessment-data
22,23,Quantum and isotope effects in lithium metal,https://www.research.ed.ac.uk/en/datasets/quantum-and-isotope-effects-in-lithium-metal
23,24,Comparative analysis of small RNAs released by the filarial nematode Litomosoides sigmodontis in vitro and in vivo,https://www.research.ed.ac.uk/en/datasets/comparative-analysis-of-small-rnas-released-by-the-filarial-nemat
24,25,Data supporting Luciano et al. The influence of X chromosome variants on trait neuroticism.,https://www.research.ed.ac.uk/en/datasets/data-supporting-luciano-et-al-the-influence-of-x-chromosome-varia
0,1,Genomicc Covid-19 critical illness summary statistics non-european ancestries,https://www.research.ed.ac.uk/en/datasets/genomicc-covid-19-critical-illness-summary-statistics-non-europea
1,2,Listening test results of the Voice Conversion Challenge 2018,https://www.research.ed.ac.uk/en/datasets/listening-test-results-of-the-voice-conversion-challenge-2018
2,3,Hurricane natural speech corpus - higher quality version,https://www.research.ed.ac.uk/en/datasets/hurricane-natural-speech-corpus-higher-quality-version
3,4,Parallel Audiobook Corpus,https://www.research.ed.ac.uk/en/datasets/parallel-audiobook-corpus
4,5,Data on the composition of four balanced and four unbalanced series of E12.5 fetal mouse chimaeras,https://www.research.ed.ac.uk/en/datasets/data-on-the-composition-of-four-balanced-and-four-unbalanced-seri
5,6,"Dataset concerning the manuscript ""Rare variants implicate ENPP6 as a regulator of reduced visceral adiposity""",https://www.research.ed.ac.uk/en/datasets/dataset-concerning-the-manuscript-rare-variants-implicate-enpp6-a
6,7,Cytokine stimulation of canine chondrocytes and osteoblasts,https://www.research.ed.ac.uk/en/datasets/cytokine-stimulation-of-canine-chondrocytes-and-osteoblasts
7,8,Wellcome Trust Gold OA fees: University of Edinburgh 2007-2012 ﻿,https://www.research.ed.ac.uk/en/datasets/wellcome-trust-gold-oa-fees-university-of-edinburgh-2007-2012
8,9,IRI-Scotland academic author survey ﻿,https://www.research.ed.ac.uk/en/datasets/iri-scotland-academic-author-survey
9,10,Semi-dynamic Green Resource Management in Downlink Heterogeneous Networks by Group Sparse Power Control,https://www.research.ed.ac.uk/en/datasets/semi-dynamic-green-resource-management-in-downlink-heterogeneous-
10,11,Large scale phenotype imputation and in vivo functional validation implicate ADAMTS14 as a novel adiposity gene - Supplementary data,https://www.research.ed.ac.uk/en/datasets/large-scale-phenotype-imputation-and-in-vivo-functional-validatio
11,12,Genetically independent phenotype analysis identifies LPA and VCAM1 as drug targets for human ageing,https://www.research.ed.ac.uk/en/datasets/genetically-independent-phenotype-analysis-identifies-lpa-and-vca
12,13,MATLAB-based framework for simulating DCE-MRI of subtle blood-brain barrier breakdown,https://www.research.ed.ac.uk/en/datasets/matlab-based-framework-for-simulating-dce-mri-of-subtle-blood-bra
13,14,Genomics of 1 million parent lifespans implicates novel pathways and common diseases and distinguishes survival chances,https://www.research.ed.ac.uk/en/datasets/genomics-of-1-million-parent-lifespans-implicates-novel-pathways-
14,15,"""The genetic underpinnings of adiposity: from GWAS discovery to functional characterisation"" extended supplementary data",https://www.research.ed.ac.uk/en/datasets/the-genetic-underpinnings-of-adiposity-from-gwas-discovery-to-fun
15,16,Energy and Forced Displacement Burkina Faso Dataset,https://www.research.ed.ac.uk/en/datasets/energy-and-forced-displacement-burkina-faso-dataset
16,17,Acoustothermal atomization of water nanofilms,https://www.research.ed.ac.uk/en/datasets/acoustothermal-atomization-of-water-nanofilms
17,18,Whole-chromosome hitchhiking driven by a male-killing endosymbiont,https://www.research.ed.ac.uk/en/datasets/whole-chromosome-hitchhiking-driven-by-a-male-killing-endosymbion
18,19,The Influence of General Emotional Distress on FL Anxiety: a Study of First-year Chinese High School Students,https://www.research.ed.ac.uk/en/datasets/the-influence-of-general-emotional-distress-on-fl-anxiety-a-study
19,20,"ATEC manuscript 1 - supporting data: ""The value of Sentinel-2 spectral bands for the assessment of winter wheat growth and development""",https://www.research.ed.ac.uk/en/datasets/atec-manuscript-1-supporting-data-the-value-of-sentinel-2-spectra
20,21,ARCHER Annual Survey Report 2014,https://www.research.ed.ac.uk/en/datasets/archer-annual-survey-report-2014
21,22,"Survey ""Profesionales que entregan la PAE""",https://www.research.ed.ac.uk/en/datasets/survey-profesionales-que-entregan-la-pae
22,23,Distributing tasks via multiple input pathways increases cellular survival in stress,https://www.research.ed.ac.uk/en/datasets/distributing-tasks-via-multiple-input-pathways-increases-cellular
23,24,Distributed and dynamic intracellular organization of extracellular information in yeast,https://www.research.ed.ac.uk/en/datasets/distributed-and-dynamic-intracellular-organization-of-extracellul
24,25,Family Genotype and Phenotype Data,https://www.research.ed.ac.uk/en/datasets/family-genotype-and-phenotype-data
0,1,"Supersaturation dependence of glycine polymorphism using laser-induced nucleation, sonocrystallization and nucleation by mechanical shock",https://www.research.ed.ac.uk/en/datasets/supersaturation-dependence-of-glycine-polymorphism-using-laser-in
1,2,Generation Scotland Scottish Family Health Study (SFHS) Data Dictionary,https://www.research.ed.ac.uk/en/datasets/generation-scotland-scottish-family-health-study-sfhs-data-dictio
2,3,Methods to quantify and visualize venules using structural magnetic resonance imaging scans,https://www.research.ed.ac.uk/en/datasets/methods-to-quantify-and-visualize-venules-using-structural-magnet
3,4,bms_runner: script using BayesTraits to implement methods from 'Constrained models of evolution lead to improved prediction of functional linkage from correlated gain and loss of genes',https://www.research.ed.ac.uk/en/datasets/bmsrunner-script-using-bayestraits-to-implement-methods-from-cons
4,5,"Additional files for 'Genomic insights into the biosynthesis and physiology of the cyanobacterial neurotoxin 2,4-diaminobutanoic acid (2,4-DAB)'",https://www.research.ed.ac.uk/en/datasets/additional-files-for-genomic-insights-into-the-biosynthesis-and-p
5,6,Magnetisation transfer saturation (MTsat) processing,https://www.research.ed.ac.uk/en/datasets/magnetisation-transfer-saturation-mtsat-processing
6,7,NiFe magnetic alloy test structures data,https://www.research.ed.ac.uk/en/datasets/nife-magnetic-alloy-test-structures-data
7,8,Parental responses to increasing levels of handicapping in a burying beetle,https://www.research.ed.ac.uk/en/datasets/parental-responses-to-increasing-levels-of-handicapping-in-a-bury
8,9,Cost of Respiratory Syncytial Virus-Associated Acute Lower Respiratory Infection Management in Young Children at the Regional and Global Level: A Systematic Review and Meta-Analysis,https://www.research.ed.ac.uk/en/datasets/cost-of-respiratory-syncytial-virus-associated-acute-lower-respir
9,10,ePython - a tiny Python implementation for micro-core architectures,https://www.research.ed.ac.uk/en/datasets/epython-a-tiny-python-implementation-for-micro-core-architectures
10,11,DataShare snapshots - archival copy,https://www.research.ed.ac.uk/en/datasets/datashare-snapshots-archival-copy
11,12,Adsorption Materials and Processes for Carbon Capture from Gas-Fired Power Plants- AmpGas,https://www.research.ed.ac.uk/en/datasets/adsorption-materials-and-processes-for-carbon-capture-from-gas-fi
12,13,Proteomic profiling of primate synapses during normal healthy ageing,https://www.research.ed.ac.uk/en/datasets/proteomic-profiling-of-primate-synapses-during-normal-healthy-age
13,14,Carbon Electrode Test Structures and Electrochemical Results,https://www.research.ed.ac.uk/en/datasets/carbon-electrode-test-structures-and-electrochemical-results
14,15,Fully-resolved array of simulations investigating the influence of the magnetic Prandtl number,https://www.research.ed.ac.uk/en/datasets/fully-resolved-array-of-simulations-investigating-the-influence-o
15,16,Optimization of sprayer for matrix application in MALDI mass spectrometry imaging,https://www.research.ed.ac.uk/en/datasets/optimization-of-sprayer-for-matrix-application-in-maldi-mass-spec
16,17,"Native MS Analysis of Encapsulated Ferritins from Rhodospirillum rubrum, Haliangium ochraceum and Pyrococcus furiosus",https://www.research.ed.ac.uk/en/datasets/native-ms-analysis-of-encapsulated-ferritins-from-rhodospirillum-
17,18,The Implementation and Impact of Isotope Depletion for Improved Protein Mass Spectrometry.,https://www.research.ed.ac.uk/en/datasets/the-implementation-and-impact-of-isotope-depletion-for-improved-p
18,19,Dynamic and static quenching of 2-aminopurine fluorescence by the natural DNA nucleotides in solution,https://www.research.ed.ac.uk/en/datasets/dynamic-and-static-quenching-of-2-aminopurine-fluorescence-by-the
19,20,Characterizing pressure-induced uranium C-H agostic bonds ﻿,https://www.research.ed.ac.uk/en/datasets/characterizing-pressure-induced-uranium-c-h-agostic-bonds
20,21,An evaluation of noise reduction algorithms for particle-based fluid simulations in multi-scale applications,https://www.research.ed.ac.uk/en/datasets/an-evaluation-of-noise-reduction-algorithms-for-particle-based-fl
21,22,"Dataset pertaining to the publication ""Increased Level of Linkage Disequilibrium in Rural Compared with Urban Communities""",https://www.research.ed.ac.uk/en/datasets/dataset-pertaining-to-the-publication-increased-level-of-linkage-
22,23,Figure 4 Gordon et al (2016) A fine balance of synaptophysin levels underlies efficient retrieval of synaptobrevin II to synaptic vesicles (PLOS ONE),https://www.research.ed.ac.uk/en/datasets/figure-4-gordon-et-al-2016-a-fine-balance-of-synaptophysin-levels
23,24,A Celebration of Scottish Health Cohort Studies: Participants' attitudes towards data research,https://www.research.ed.ac.uk/en/datasets/a-celebration-of-scottish-health-cohort-studies-participants-atti
24,25,"Data supporting Luciano et al. Association analysis in over 329,000 individuals identifies 116 independent variants influencing neuroticism",https://www.research.ed.ac.uk/en/datasets/data-supporting-luciano-et-al-association-analysis-in-over-329000
0,1,Archival Metadata Descriptions from the University of Edinburgh Centre for Research Collections - Extracted October 2020,https://www.research.ed.ac.uk/en/datasets/archival-metadata-descriptions-from-the-university-of-edinburgh-c
1,2,"Increased genetic marker density reveals high levels of admixture between red deer and introduced sika in Kintyre, Scotland",https://www.research.ed.ac.uk/en/datasets/increased-genetic-marker-density-reveals-high-levels-of-admixture
2,3,Novel phases in ammonia-water mixtures under pressure,https://www.research.ed.ac.uk/en/datasets/novel-phases-in-ammonia-water-mixtures-under-pressure
3,4,"Scripts - software suite, scores and documentary recordings",https://www.research.ed.ac.uk/en/datasets/scripts-software-suite-scores-and-documentary-recordings
4,5,Temperature and Pressure dependence of gas permeation in PIMEATB(H2),https://www.research.ed.ac.uk/en/datasets/temperature-and-pressure-dependence-of-gas-permeation-in-pimeatbh
5,6,Imaging for a Forward Scanning Automotive Synthetic Aperture Radar,https://www.research.ed.ac.uk/en/datasets/imaging-for-a-forward-scanning-automotive-synthetic-aperture-rada
6,7,Potentially serious incidental findings on brain and body magnetic resonance imaging conducted among apparently healthy adults: a systematic review and meta-analysis,https://www.research.ed.ac.uk/en/datasets/potentially-serious-incidental-findings-on-brain-and-body-magneti
7,8,Welsh vowels,https://www.research.ed.ac.uk/en/datasets/welsh-vowels-2
8,9,Fan cells in layer 2 of lateral entorhinal cortex are critical for episodic-like memory,https://www.research.ed.ac.uk/en/datasets/fan-cells-in-layer-2-of-lateral-entorhinal-cortex-are-critical-fo
9,10,Catalogue of reports associated with the Energy Technology Support Unit's Wave Energy Programme,https://www.research.ed.ac.uk/en/datasets/catalogue-of-reports-associated-with-the-energy-technology-suppor
10,11,Food-deprivation affects egg laying and maternal care but not offspring performance in a beetle,https://www.research.ed.ac.uk/en/datasets/food-deprivation-affects-egg-laying-and-maternal-care-but-not-off
11,12,"Code and data accompanying ""Cell geometry across the ring structure of Sitka Spruce""",https://www.research.ed.ac.uk/en/datasets/code-and-data-accompanying-cell-geometry-across-the-ring-structur
12,13,BiVO4-TiO2 composite photocatalysts for dye degradation formed using the SILAR method - open data,https://www.research.ed.ac.uk/en/datasets/bivo4-tio2-composite-photocatalysts-for-dye-degradation-formed-us
13,14,MAPTASK-AIX,https://www.research.ed.ac.uk/en/datasets/maptask-aix
14,15,Global GPP simulated by the JULES land surface model for 2001-2010,https://www.research.ed.ac.uk/en/datasets/global-gpp-simulated-by-the-jules-land-surface-model-for-2001-201
15,16,"Data set for: 'Impact of VLC on Light Emission Quality of White LEDs', in Journal of Lightwave Technology, vol. 34, no. 10, pp. 2526-2532, May15, 15 2016",https://www.research.ed.ac.uk/en/datasets/data-set-for-impact-of-vlc-on-light-emission-quality-of-white-led
16,17,"Dataset for ""A Three-Electrode Electrochemical Liquid to Electrode (LtE) Cell for Rapid and Flexible Measurements of Small Sample Sizes""",https://www.research.ed.ac.uk/en/datasets/dataset-for-a-three-electrode-electrochemical-liquid-to-electrode
17,18,"Dataset for IEEE Sensors 2017 ""Investigating the Durability of Electrochemical Sensors for Molten Salt""",https://www.research.ed.ac.uk/en/datasets/dataset-for-ieee-sensors-2017-investigating-the-durability-of-ele
18,19,Polymer Modelling Predicts Chromosome Reorganisation in Senescence,https://www.research.ed.ac.uk/en/datasets/polymer-modelling-predicts-chromosome-reorganisation-in-senescenc
19,20,Data associated with manuscript: Effect of spacer length on the performance of peptide-based electrochemical biosensors for protease detection,https://www.research.ed.ac.uk/en/datasets/data-associated-with-manuscript-effect-of-spacer-length-on-the-pe
20,21,Single cell transcriptional profiling of rat embryonic stem cells defined by Rex1-EGFP reporter expression,https://www.research.ed.ac.uk/en/datasets/single-cell-transcriptional-profiling-of-rat-embryonic-stem-cells
21,22,"Data supporting the article ""Significant climate impacts of aerosol changes driven by growth in energy use and advances in emissions control technology""",https://www.research.ed.ac.uk/en/datasets/data-supporting-the-article-significant-climate-impacts-of-aeroso
22,23,"Data supporting Harris et al. ""Molecular genetic contributions to self-rated health"" (International Journal of Epidemiology)",https://www.research.ed.ac.uk/en/datasets/data-supporting-harris-et-al-molecular-genetic-contributions-to-s
23,24,"Summary of the computational white matter hyperintensities assessment methods applied to clinical research up to October 2014, 1988-2014",https://www.research.ed.ac.uk/en/datasets/summary-of-the-computational-white-matter-hyperintensities-assess
24,25,A Phenomenological Description of BslA Assemblies Across Multiple Length Scales,https://www.research.ed.ac.uk/en/datasets/a-phenomenological-description-of-bsla-assemblies-across-multiple
0,1,Lock-in spin structures and ferrimagnetism in polar Ni2-xCoxScSbO6 oxides,https://www.research.ed.ac.uk/en/datasets/lock-in-spin-structures-and-ferrimagnetism-in-polar-ni2-xcoxscsbo
1,2,Unconventional magnetism in the high pressure ‘all transition metal’ double perovskite Mn2NiReO6,https://www.research.ed.ac.uk/en/datasets/unconventional-magnetism-in-the-high-pressure-all-transition-meta
2,3,"High Pressure Synthesis, Crystal Growth and Magnetic Properties of TiOF",https://www.research.ed.ac.uk/en/datasets/high-pressure-synthesis-crystal-growth-and-magnetic-properties-of
3,4,Dimensional crossover of correlated anion disorder in oxynitride perovskites,https://www.research.ed.ac.uk/en/datasets/dimensional-crossover-of-correlated-anion-disorder-in-oxynitride-
4,5,X-ray diffraction data for Streptococcus mutans SrtAN40,https://www.research.ed.ac.uk/en/datasets/x-ray-diffraction-data-for-streptococcus-mutans-srtan40
5,6,The carbon chain-selective adenylation enzyme TamA: the missing link between fatty acid and pyrrole natural product biosynthesis,https://www.research.ed.ac.uk/en/datasets/the-carbon-chain-selective-adenylation-enzyme-tama-the-missing-li
6,7,Comparison of amine-impregnated mesoporous carbon with microporous activated carbon and 13X zeolite for biogas purification,https://www.research.ed.ac.uk/en/datasets/comparison-of-amine-impregnated-mesoporous-carbon-with-microporou
7,8,"Data relevant to the publication ""Evaporation of Li@C60"", by Campbell, Chandler, Schaub, EPJD",https://www.research.ed.ac.uk/en/datasets/data-relevant-to-the-publication-evaporation-of-lic60-by-campbell
